      11
       9
      27
      25
      22
      22
      29
      35
      35
      23
      23
      25
      29
      33
      32
      18
      20
      20
      22
      30
      30
      26
      28
      25
      25
      26
      29
      30
      30
      30
      29
      38
      29
      31
      28
      22
      28
      26
      28
      28
      21
      21
      21
      23
      24
      23
      25
      24
      24
      29
      28
      29
      35
      35
      36
      35
      27
      28
      27
      36
      35
      35
      15
